Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
3201,0,0,,（轻轻一笑）,我需要找到一个更好的痒点|（她换了个地方，又给你挠痒痒）,3201,0,0,"DoActivity(""Tickle"", 0, 0)"
3201,0,0,,（假装你不在乎）,（她皱着眉头，更用力地挠你的痒痒）|我不会放弃的！挠痒痒的时间！,3201,0,0,"DoActivity(""Tickle"", -1, 0)"
3201,0,0,,马上住手！,好吧，我的奴隶。我不会强迫你的|（她让你走了，又复习了一遍她的笔记）,3291,0,0,TestPunish()
3201,0,0,,（抱怨并试图抵抗）,好吧，我的奴隶。我不会强迫你的|（她让你走了，又复习了一遍她的笔记）,3291,0,0,TestPunish()
3220,0,0,,那他妈的是什么意思？,如此粗俗的语言。那就安静点|（她又复习了一遍学校笔记）,3291,-1,0,TestPunish()
3220,0,0,,是的，主人|这是你的,你太顺从了，这太棒了|（她抓住你的胯部，笑了）,3221,0,0,"DoActivity(""Masturbate"", 1, 3222)"
3220,0,0,,（害羞地咯咯笑）,别害羞，我的顺从|（她抓住你的胯部，笑了）,3221,0,0,"DoActivity(""Masturbate"", 0, 3222)"
3220,0,0,,没有主人|别这么说,好吧，我的奴隶，我不会强迫你的|（她又复习了一遍学校笔记）,3291,0,0,TestPunish()
3220,0,0,,（慢慢点头）,别害羞，我的顺从|（她抓住你的胯部，笑了）,3221,0,0,"DoActivity(""Masturbate"", 0, 3222)"
3220,0,0,,（高兴地点头）,你太顺从了，这太棒了|（她抓住你的胯部，笑了）,3221,0,0,"DoActivity(""Masturbate"", 1, 3222)"
3220,0,0,,（摇头不）,好吧，我的奴隶，我不会强迫你的|（她又复习了一遍学校笔记）,3221,0,0,TestPunish()
3221,0,0,,Amanda小姐|这样合适吗？,是的，别忘了你属于我。|（她盯着你自慰）,3221,0,0,"DoActivity(""Masturbate"", 0, 3222)"
3221,0,0,,哇！冷静！,你不是我的副手。|（她更用力地自慰你）,3221,0,0,"DoActivity(""Masturbate"", -1, 3222)"
3221,0,0,,（假装你不在乎）,你真的认为你能抵抗我吗|（她更用力地自慰你）,3221,0,0,"DoActivity(""Masturbate"", -1, 3222)"
3221,0,0,,哦，天哪，主人|我需要它！,你真是个变态的小家伙。|（她温柔地自慰你）,3221,0,0,"DoActivity(""Masturbate"", 1, 3222)"
3221,0,0,,（高兴的呻吟）,你真是个变态的小家伙。|（她温柔地自慰你）,3221,0,0,"DoActivity(""Masturbate"", 1, 3222)"
3221,0,0,,（深呼吸）,永远不要忘记你属于谁|（她盯着你，给你手淫）,3221,0,0,"DoActivity(""Masturbate"", 0, 3222)"
3221,0,0,,马上住手！,好吧，我的奴隶。我不会强迫你的|（她让你走了，又复习了一遍她的笔记）,3291,0,0,TestPunish()
3221,0,0,,（抱怨并试图抵抗）,好吧，我的奴隶。我不会强迫你的|（她让你走了，又复习了一遍她的笔记）,3291,0,0,TestPunish()
3222,0,0,,哦，是的，主人|我需要高潮,现在不可以高潮|记住，我在这里负责,3290,0,0,BegForOrgasm()
3222,0,0,,（点头乞求高潮）,现在不可以高潮|记住，我在这里负责,3290,0,0,BegForOrgasm()
3222,0,0,,不求你了|我很好，主人,当然是我的奴隶。|我绝不会强迫你,3291,0,0,AllowLeave()
3222,0,0,,（摇头不）,当然是我的奴隶。|我绝不会强迫你,3291,0,0,AllowLeave()
3223,0,0,,哇！那真是太棒了,你是个很棒的奴隶，但这就够了|（她拿起笔记开始阅读）,3291,1,0,AllowLeave()
3223,0,0,,（颤抖着，试着恢复）,够了。你可以休息一会儿|（她拿起笔记开始阅读）,3291,0,0,AllowLeave()
3223,0,0,,去他妈的Amanda|我需要它,（她皱着眉头）那是什么语言|（她拿起笔记开始阅读）,3291,-1,1,AllowLeave()
3223,0,0,Common_PlayerGagged,@啊，每小时！,安静点，我的奴隶，够了|（她拿起笔记开始阅读）,3291,0,0,AllowLeave()
3223,0,0,,（拥抱你的主人）,（她回过身来）我的奴隶够了。|（她拿起笔记，又开始读了）,3291,1,-1,AllowLeave()
3223,0,0,,（脸红）,别尴尬，一切都很好|（她拿起笔记开始阅读）,3291,0,-1,AllowLeave()
3223,0,0,,那是强奸！,听到这个消息我很难过，我会更加小心的|（她拿起笔记开始阅读）,3291,-2,0,AllowLeave()
3290,0,0,,是的，主人,有你这样的奴隶真好|（她拿起笔记开始阅读）,3291,0,0,AllowLeave()
3290,0,0,,（点点头，深呼吸）,有你这样的奴隶真好|（她拿起笔记开始阅读）,3291,0,0,AllowLeave()
3290,0,0,,我理解,有你这样的奴隶真好|（她拿起笔记开始阅读）,3291,0,0,AllowLeave()
3800,0,0,,（看起来很惊讶）,不要假装你不知道|你不能换衣服,3801,0,0,
3800,0,0,,我正在改变,你不能换衣服,3801,0,0,
3800,0,0,,（低头）,你不能换衣服,3801,0,0,
3800,0,0,,你什么意思，主人？,不要假装你不知道|你不能换衣服,3801,0,0,
3801,0,0,,我想为你变得漂亮,你真好，但规则就是规则|你需要惩罚我的下属,3900,0,0,
3801,0,0,,我以为你在开玩笑,我没有，规则就是规则|你需要受到惩罚,3900,0,0,
3801,0,0,,对不起，小姐,我敢打赌，但为时已晚|你需要惩罚我的下属,3900,0,0,
3801,0,0,,（保持沉默）,你需要惩罚我的下属,3900,0,0,
3801,0,0,,（看起来很懊悔）,你需要惩罚我的下属,3900,0,0,
3810,0,0,,（看起来很惊讶）,老实说，我的奴隶。你差点没经我允许就碰自己,3811,0,0,
3810,0,0,,我正要找点乐子,你知道，没有我的允许，你不能碰自己,3811,0,0,
3810,0,0,,（低头）,老实说，我的奴隶。你差点没经我允许就碰自己,3811,0,0,
3810,0,0,,我正要睡觉,老实说，我的奴隶。你差点没经我允许就碰自己,3811,0,0,
3811,0,0,,我以为没问题,规则就是规则，你需要受到惩罚,3900,0,0,
3811,0,0,,对不起，小姐,规则就是规则，你需要受到惩罚,3900,0,0,
3811,0,0,,（保持沉默）,规则就是规则，你需要受到惩罚,3900,0,0,
3811,0,0,,（看起来很懊悔）,规则就是规则，你需要受到惩罚,3900,0,0,
3900,0,0,,惩罚|真的？,对。作为奴隶，快把衣服脱了,3901,-1,0,ReleaseBeforePunish()
3900,0,0,,是的，主人,很好。作为奴隶，快把衣服脱了,3901,-1,-1,ReleaseBeforePunish()
3900,0,0,,惩罚|好吧！,（她咯咯地笑了起来）作为奴隶，快把衣服脱了,3901,-1,-1,ReleaseBeforePunish()
3900,0,0,,（慢慢点头）,作为奴隶，快把衣服脱了,3901,-1,0,ReleaseBeforePunish()
3900,0,0,,你不能这么做！,当然可以|作为奴隶，快把衣服脱了,3901,-1,1,ReleaseBeforePunish()
3900,0,0,,（摇头不）,不要试图抵抗|作为奴隶，快把衣服脱了,3901,-1,1,ReleaseBeforePunish()
3901,0,0,,好吧|（脱光衣服）,（她微笑时，你慢慢地脱下衣服）|太棒了。你已经准备好接受惩罚了,3903,0,0,"ForceChangePlayer(""Naked"")"
3901,0,0,,（礼貌地点头）|（脱光衣服）,（她微笑时，你慢慢地脱下衣服）|太棒了。你已经准备好接受惩罚了,3903,0,0,"ForceChangePlayer(""Naked"")"
3901,0,0,,我的荣幸|（脱光衣服）,（她微笑时，你慢慢地脱下衣服）|太棒了。你已经准备好接受惩罚了,3903,0,-1,"ForceChangePlayer(""Naked"")"
3901,0,0,,（摇头不）,别逼我伤害你|现在剥去我的顺从,3902,-1,1,
3901,0,0,,我不会脱衣！,别逼我伤害你|现在剥去我的顺从,3902,-1,1,
3902,0,0,,好吧|（脱光衣服）,（她微笑时，你慢慢地脱下衣服）|太棒了。你已经准备好接受惩罚了,3903,0,0,"ForceChangePlayer(""Naked"")"
3902,0,0,,（礼貌地点头）|（脱光衣服）,（她微笑时，你慢慢地脱下衣服）|太棒了。你已经准备好接受惩罚了,3903,0,0,"ForceChangePlayer(""Naked"")"
3903,0,0,,噢,,3903,0,0,StartPunishment()
3903,0,0,,深呼吸,,3903,0,0,StartPunishment()
3903,0,0,,（做小狗的眼睛）,,3903,0,0,StartPunishment()
3903,0,0,,是的，主人,,3903,0,0,StartPunishment()
3910,0,0,,接地的？这是什么意思？,我现在就给你看|把你的手臂放在背后,3911,0,0,
3910,0,0,,（好奇地看一眼）,把你的手臂放在背后,3911,0,0,
3910,0,0,,不求你了|我会很好的,当然，但现在，请把你的手臂放在背后,3911,0,0,
3911,0,0,,是的，主人|（把你的手臂放回去）,（她慢慢地把绳子绕在你的胳膊上）|很好，我的小奴。现在打开嘴巴,3912,0,-1,RopePlayer()
3911,0,0,,（叹气，把手臂放回去）,（她慢慢地把绳子绕在你的胳膊上）|很好，我的小奴。现在打开嘴巴,3912,0,0,RopePlayer()
3911,0,0,,我们可以谈判吗？,（她慢慢地把绳子绕在你的胳膊上）|太晚了。现在，请敞开心扉,3912,0,1,RopePlayer()
3912,0,0,,这太紧了,你知道，它可能会更紧|（她开了个玩笑让你闭嘴）,3913,0,0,GagPlayer()
3912,0,0,,你很擅长这个,谢谢我的顺从|（她开了个玩笑让你闭嘴）,3913,0,0,GagPlayer()
3912,0,0,,他妈的|别堵住我的嘴,这种语言值得一笑|（她开了个玩笑让你闭嘴）,3913,-1,0,GagPlayer()
3912,0,0,,（在绳索中挣扎）,我希望你喜欢这些绳索|（她开了个玩笑让你闭嘴）,3913,0,0,GagPlayer()
3912,0,0,,求求你，主人|别堵住我的嘴,现在乞求我的下属已经太晚了。|（她开玩笑让你闭嘴）,3913,0,0,GagPlayer()
3912,0,0,,（敞开）,你看，你能成为一名优秀的奴隶吗|（她开了个玩笑让你闭嘴）,3913,1,0,GagPlayer()
3913,0,0,,（保持沉默）,（她把你推倒在地板上，把你捆得严严实实）,3914,0,0,"SetPlayerPose(""HogtiePunishment"")"
3913,0,0,,（低头）,（她把你推倒在地板上，把你捆得严严实实）,3914,0,0,"SetPlayerPose(""HogtiePunishment"")"
3913,0,0,,@嗯，嗯！,（她把你推倒在地板上，把你捆得严严实实）,3914,0,0,"SetPlayerPose(""HogtiePunishment"")"
3914,0,0,,（做恳求的眼神）,除非我另有指示，否则你将保持停飞状态|（她拿到学校笔记，开始阅读）,3999,0,0,"EndPunishment(""Grounded"")"
3914,0,0,,（又闷又嘟囔）,除非我另有指示，否则你将保持停飞状态|（她拿到学校笔记，开始阅读）,3999,0,0,"EndPunishment(""Grounded"")"
3914,0,0,,（盯着地板）,除非我另有指示，否则你将保持停飞状态|（她拿到学校笔记，开始阅读）,3999,0,0,"EndPunishment(""Grounded"")"
3914,0,0,,@哦，我妈的！,除非我另有指示，否则你将保持停飞状态|（她拿到学校笔记，开始阅读）,3999,0,0,"EndPunishment(""Grounded"")"
3915,0,0,,（点头同意）,你是个好学生。（她释放了你，又回到了她的学校笔记上）,3999,0,0,ReleasePlayer()
3915,0,0,,（摇头不）,很抱歉，届时你将被禁足|（她又开始读她的学校笔记）,3999,0,0,"EndPunishment(""Grounded"")"
3915,0,0,,@啊哼！,这是肯定的答案还是否定的答案？,3915,0,0,
3920,0,0,,贞操带|这是折磨！,保持贞洁会帮助你在学校和家庭作业上集中注意力,3921,0,0,
3920,0,0,,主人！你能打我屁股吗？,我下定决心了|你会保持贞洁,3921,0,1,
3920,0,0,,不求你了|我会很好的,你当然会做得很好|善良、纯洁、贞洁。（她咯咯地笑了起来）,3921,0,0,
3920,0,0,,他妈的不！,别违抗我的命令。|你要戴上这条贞操带,3921,-1,1,
3920,0,0,,（慢慢点头）,保持贞洁会帮助你在学校和家庭作业上集中注意力,3921,0,-1,
3921,0,0,,我想这很公平,我很高兴你能理解|现在张开你的腿,3922,1,0,
3921,0,0,,我没有那条贞操带的钥匙！,别担心|现在张开你的腿,3922,0,0,
3921,0,0,,这太不人道了！,你在戏剧课上会表现出色|现在张开你的腿，我的小家伙,3922,-1,0,
3921,0,0,,要多久？,这是我的决定|现在张开你的腿,3922,0,0,
3921,0,0,Common_ActorIsLover,亲爱的，我们不能做爱了,当你离开时，它只会变得更加激烈|亲爱的，现在张开你的腿，这会很有趣的,3922,1,0,
3922,0,0,,是的，主人|（张开双腿）,好学生。（她把贞操带绕在你的腰上，把胯部护板锁好）,3923,0,-1,LockChastityBelt()
3922,0,0,,好的！去他妈的|（张开双腿）,（她皱着眉头，把贞操带绕在你的腰上。把胯部护板锁好）,3923,0,1,LockChastityBelt()
3922,0,0,,（深呼吸|张开双腿）,很好。（她把贞操带绕在你的腰上，把胯部护板锁好）,3923,0,0,LockChastityBelt()
3922,0,0,,不行！,我承认你是我的奴隶|现在张开你的腿,3922,0,0,
3923,0,0,,它需要这么紧吗？,当然。而且可能会更紧|（她微笑着回到她的笔记上）,3999,0,0,"EndPunishment(""Belted"")"
3923,0,0,,这太变态了！,毕竟这是你的贞操带|（她回到她的笔记）,3999,0,0,"EndPunishment(""Belted"")"
3923,0,0,,（低头）,毕竟这是你的贞操带|（她回到她的笔记）,3999,0,0,"EndPunishment(""Belted"")"
3930,0,0,,请不要打我。|我会做个好女孩,当然可以，但现在你要弯下腰面对你的桌子,3931,0,0,
3930,0,0,,请不要伤害我太多,你会没事的，别担心|弯腰面对你的桌子,3931,0,-1,
3930,0,0,,算了，Amanda,别违抗我的助手。|面对你的桌子弯下腰,3931,0,1,
3930,0,0,,（慢慢点头）,你会没事的，别担心|弯腰面对你的桌子,3931,0,0,
3930,0,0,Common_ActorIsLover,是的，亲爱的,亲爱的，你会好起来的|弯腰面对你的桌子,3931,1,0,
3931,0,0,,（保持沉默，在桌子前弯腰）,,3932,0,0,AmandaSpankPlayer()
3931,0,0,,操他妈的|（面向桌子弯腰）,,3932,-1,0,AmandaSpankPlayer()
3931,0,0,,是的，主人|（面向桌子弯腰）,,3932,0,0,AmandaSpankPlayer()
3932,0,0,,噢！,,3932,0,0,AmandaSpankPlayer()
3932,0,0,,（保持沉默）,,3932,0,0,AmandaSpankPlayer()
3932,0,0,,好痛！,,3932,0,0,AmandaSpankPlayer()
3932,0,0,,（高兴的呻吟）,,3932,0,0,AmandaSpankPlayer()
3932,0,0,,主人，请,,3932,0,0,AmandaSpankPlayer()
3932,0,0,,（咬嘴唇|不要大喊大叫）,,3932,0,0,AmandaSpankPlayer()
3932,0,0,,哦，我的上帝！,,3932,0,0,AmandaSpankPlayer()
3932,0,0,,（假装你不在乎）,,3932,0,0,AmandaSpankPlayer()
3932,0,0,,当然！我一直是个坏女孩！,,3932,0,0,AmandaSpankPlayer()
3933,0,0,,我已经吸取了教训,好吧，我的奴隶，你是个好女孩|（她拿起学校笔记开始阅读）,3999,0,0,"EndPunishment(""Spanked"")"
3933,0,0,,我不会再违抗命令了，主人,好吧，我的奴隶，你是个好女孩|（她拿起学校笔记开始阅读）,3999,0,0,"EndPunishment(""Spanked"")"
3933,0,0,,（擦干眼泪）,别哭。这是给你自己的好孩子的。|（她拿起学校笔记开始阅读）,3999,0,-1,"EndPunishment(""Spanked"")"
3933,0,0,,（保持沉默，看起来很坚强）,好吧，我的奴隶，现在做一个好女孩|（她拿起学校笔记开始阅读）,3999,0,1,"EndPunishment(""Spanked"")"
3940,0,0,,裸睡？那是一个容易的惩罚,不完全是，你会赤身裸体、被捆绑、被堵住嘴睡觉,3941,0,1,
3940,0,0,,我不确定我喜欢这件事的发展方向,我的孩子，你会赤身裸体、被绑着、堵住嘴睡觉,3941,0,-1,
3940,0,0,,好吧，主人,还有更多，你会赤身裸体、被束缚、被堵住嘴睡觉,3941,0,0,
3941,0,0,,哦，求求你，主人|我睡不着,你会学会的。现在做一个好学生。|（她拿起学校笔记开始阅读）,3999,0,-1,"EndPunishment(""SleepBoundAndGagged"")"
3941,0,0,,你真是个古怪的主人,我的奴隶，你比我还坏。|（她拿起笔记开始读）,3999,1,0,"EndPunishment(""SleepBoundAndGagged"")"
3941,0,0,,很好，主人,这会很有趣，现在做个好学生。|（她拿起笔记开始阅读）,3999,0,0,"EndPunishment(""SleepBoundAndGagged"")"
3941,0,0,,这是折磨！,别再抱怨了，否则我得让你闭嘴|（她拿起笔记开始阅读）,3999,-1,1,"EndPunishment(""SleepBoundAndGagged"")"
