Stage,LoveReq,SubReq,VarReq,Interaction,Result,NextStage,LoveMod,SubMod,Function
823,0,0,,@Nt whf nmvmr fhn|（这从来都不好玩）,好玩？你只是想证明你有多坚强|花点时间思考会对你有所帮助。,824,0,0,
823,0,0,,@嗯，嗯|（你真卑鄙）,不，我只是服从你的指示，|但你现在可以自己玩了。,824,-1,0,
824,0,0,,@Plmhfm nh|（请不要）,现在没机会了|（她把眼罩拉到你的眼睛上）,860,0,-1,
824,0,0,,@Gh fhgg nhhrfmlf|bntgh！,我应该洗洗你的嘴|（她把眼罩拉到你的眼睛上）,860,-2,0,
830,0,0,,（摇动你裸露的乳房）,（你尽可能地抖动，乳夹的重量会扭曲你的乳头）,830,0,0,WaitingForMistress()
830,0,0,,（伸手摸绳结）,（你从背后伸手去找一个结，但|这会拉扯胯绳，把它陷得更深）,830,0,0,HelplessKnot()
830,0,0,,（试着在这种束缚中挣扎）,（当你踢腿时，它们会猛拉胯绳|使其深深地切入你的阴部）,830,0,0,HelplessStruggle()
830,0,0,,（高兴地呻吟）,（你忍不住细细品味着乳头的灼热感）,830,0,0,WaitingForMistress()
830,0,0,,（试着蹭掉乳夹）,（你试着用乳夹摩擦地板，但这只会刺激你疼痛的乳头）,830,0,0,WaitingForMistress()
830,0,0,,（挣扎着逃跑）,（你疯狂地挣扎，但除了胯绳外|没有松动，当你踢腿时，胯绳会绷紧）,830,0,0,WaitingForMistress()
830,0,0,,（摸索着绳结）,（你仔细地摸索着，却找不到一个结。|你绑得很巧妙）,830,0,0,WaitingForMistress()
830,0,0,,（咬着口球）,（口球坚硬无比，你有点高兴|享受它让你下巴疼得多厉害）,830,0,0,WaitingForMistress()
831,0,0,,@Mnftrmff|（女主人？）,没错，我现在有个项圈要锁在你脖子上|这样你就永远不会忘记了。,832,1,0,
831,0,0,,@Hmhthmr.|（Heather）,皮革？你怎么猜到的？|我给你准备了一个结实的项圈，可以锁在脖子上。,832,0,0,
832,0,0,,（低头）,（Heather把项圈锁在脖子上，藏在衬衫领子下面）,833,0,-1,PlayerCollared()
832,0,0,,@呜呜呜|（请稍等）,（Heather把项圈锁在你脖子上|藏在衬衫领子下面）你想说什么？,833,0,0,PlayerCollared()
833,0,0,,@Thhng nhh Mnftrmff |（谢谢你，女主人）,我们现在要报复Amelia了|乖一点，我以后会再惩罚你的,850,0,-2,
840,0,0,,（痛苦地嚎啕大哭）,Heather！在俱乐部里这样？你也太有胆量了|（Jenna和其他一些女孩围着Heather）,841,0,0,LoadJenna()
840,0,0,,（轻轻地抽泣着）,Heather！在俱乐部里这样？你也太有胆量了|（Jenna和其他一些女孩围着Heather）,841,0,0,LoadJenna()
840,0,0,,（绝望的呜咽着）,Heather！在俱乐部里这样？你也太有胆量了|（Jenna和其他一些女孩围着Heather）,841,0,0,LoadJenna()
840,0,0,,（静静地哭着）,Heather！在俱乐部里这样？你也太有胆量了|（Jenna和其他一些女孩围着Heather）,841,0,0,LoadJenna()
841,0,0,,@Jmnnh|（Jenna！）,请稍候COMMON_PLAYERNAME。|（她们向Heather发起攻击，抓住并束缚了她）,842,1,0,
841,0,0,,（继续哭）,（她们向Heather发起攻击，|抓住并束缚她）,842,0,-1,
842,0,0,,（继续哭）,现在没事了。（Heather步履蹒跚地走着|而Jenna则取下乳夹安慰你）,843,0,-1,HeatherTaken()
842,0,0,,@哼，哼|（请帮帮我！）,放松点。（Heather步履蹒跚地走着|而Jenna则取下乳夹安慰你）,843,0,1,HeatherTaken()
842,0,0,,@Hmlp mm，plmhfm|（请帮帮我）,我当然会的。（Heather步履蹒跚地走着，而|Jenna则取下乳夹安慰你）,843,1,-1,HeatherTaken()
843,0,0,,@Hmal Liknnm|（我喜欢这个）,我相信你会的。你可能想知道|为什么我还没把你解开？,844,1,0,
843,0,0,,@Ghmm hn hnd hntnm|（来解开我）,你可能想知道为什么|我还没有解开你的绑？,844,0,0,
843,0,0,,@呜呜..？|（你会对我做什么？）,不多。你可能想知道|为什么我还没把你解开？,844,0,-1,
844,0,0,,（点了点头）,我注意到你抬头看着我的胸部|试图用头摩擦我的胯部。,845,0,0,
844,0,0,,（摇头）,我注意到你抬头看着我的胸部|试图用头摩擦我的胯部。,845,1,0,
845,0,0,,Nhhen hen|（摇头）,瞧，你忍不住在那里蹭我|（她捏了捏你疼痛的乳头，然后轻轻地揉了揉）,846,0,0,
845,0,0,,（瞥了她一眼）,你不好玩，你知道的。好吧，我现在就给你解开|（她把你的口球拿掉，把你解开）,848,0,1,PlayerReleased()
845,0,0,,（热情地蹭着她）,哦，轻松的女孩。你会惹恼Chloe的|（她捏了捏你疼痛的乳头，然后轻轻地揉了揉）,846,1,0,
845,0,0,,（脸红并道歉）,没关系，我喜欢它，你的脸也红了|（她捏了捏你疼痛的乳头，然后轻轻地揉了揉）,846,1,-1,
845,0,0,,@N nhhr drmhmf|（在你的梦里）,（她把你的口球拿掉，把你解开）,848,0,0,PlayerReleased()
846,0,0,,（呜咽和呻吟）,Heather知道痛苦有多强烈，但遗憾的|是她不能为了快乐而这样对你,847,0,-1,
846,0,0,,（又尖叫又哭）,对不起，你真的很痛苦。我现在就帮你|（她把你的口球拿掉，把你解开）,848,0,0,PlayerReleased()
846,0,0,,（兴奋地用鼻子蹭她）,你的转变的真快啊|一点点快乐就能抹除之前的痛苦,847,1,-1,
846,0,0,,@Nh，Hellena|（不，那真的很疼）,让你陷入这样的困境是对的|（她把你的口球拿掉，把你解开）,848,0,-1,PlayerReleased()
847,0,0,,（点了点头）,很好，但现在不是时候。你可能需要伸展一下|（她把你的口球拿掉，把你解开）,848,1,0,PlayerReleased()
847,0,0,,（摇头）,不要否定自己，不管怎样，你现在可能需要伸展一下|（她把你的口球拿掉，把你解开）,848,0,0,PlayerReleased()
848,0,0,,你能再和我玩一会儿吗？,在这一切之后？也许以后，现在远离麻烦|（她把你留在那里）,849,1,-1,ActorLeftAndCanLeave()
848,0,0,,这太丢脸了。,别告诉我你一点都不喜欢。|（她把你留在那里）,849,0,-1,ActorLeftAndCanLeave()
848,0,0,,你为什么不绑起来|看看你喜欢吗？,你以为我不喜欢吗？不过，我们中的一些人有责任|（她把你留在那里）,849,0,1,ActorLeftAndCanLeave()
848,0,0,,谢谢，我需要休息一下。,别担心，有些俱乐部成员会被它冲昏头脑的|（她把你留在那里）,849,1,0,ActorLeftAndCanLeave()
848,0,0,,那次乳头折磨太可怕了。,想想你自己的运气，Heather没有想出办法带|你走出这个繁忙的房间。（她走开了）,849,0,0,ActorLeftAndCanLeave()
850,0,0,,（点了点头）,（她开始解开你的绑）,852,0,0,HadClamps()
850,0,0,,（摇头）,那你继续保持束缚和沉默吧,851,0,0,
851,0,0,,@嗯！呜！！|（我不会帮你的！）,如果你想一直这样，我也没问题。|（她拿出眼罩）,824,-1,0,
851,0,0,,@恩..呜呜..|（对不起，我会帮你的）,这样多好，别忘了你的身份|（她开始解开你的绑）,852,0,-1,
852,0,0,Masochist,（闷闷不乐的看着）,看来还没满足你，我可以先给你尝尝这个|（她拿着一件橡胶制品）,853,0,0,
852,0,0,,（伸展双腿）,很好。你需要做好反应的准备|（她放了你）,856,0,0,PlayerReleased()
852,0,0,,@Whf thnf nmgnffmrn?|（这是必要的吗？）,很有必要，这是先让你感受一下|不按我说的做，会发生什么样的后果,856,0,0,PlayerReleased()
853,0,0,,(点头),"好女孩，现在为我好好地叫出来吧|（她开始慢慢地将肛塞推进你的臀部。）",854,1,0,ChastityPlug()
853,0,0,,（摇头）,我现在有更重要的事，但你以后会有事的|（她放了你）,856,0,0,NoDisobedience()
854,0,0,,（放松臀部高兴地看着）,（肛塞插了进去）|好女孩。现在，在我这么说之前，请确保它保持不变。,855,1,-1,PluggedHappily()
854,0,0,,（放松臀部惊恐地看着）,（肛塞插了进去）|现在太晚了，你不敢把它拔掉。,855,0,-1,PluggedPanic()
854,0,0,,（收紧臀部不停摇头）,（她轻轻地按着肛塞）|除非你先放松，否则你哪儿也去不了。,854,0,0,Resist()
854,0,0,,（收紧臀部低声哀求着）,（她轻轻地按着肛塞）|放松点，女孩。你想尝试新事物。,854,0,0,Beg()
854,0,0,,（放松臀部安静的配合着）,（肛塞滑了进去）太无聊了。|不管怎样，把它放在里面。,855,-1,0,PluggedAccept()
855,0,0,,@Nmf mnff|（是的，小姐）,真是个小可爱，如果你表现不错|我可能会用更大的肛塞招待你（她放了你）,856,1,0,PlayerReleased()
855,0,0,,@hormhsf|（你是认真的吗？）,我会找到办法把它锁住|甚至放进更大的肛塞到你屁股里（她放开了你）,856,-1,0,PlayerReleased()
856,0,0,,我们现在怎么办？,我要给Amelia展示一种绳结|然后你抓住她。你明白了吗？,857,0,0,
856,0,0,PlugCommentAvailable,那个肛塞感觉太大了。,胡说，我会用你那漂亮的屁股来做更大的事情。,856,0,-1,PlugSize()
856,0,0,,我现在可以走了吗？,还没有。我需要你准备好抓住Amelia|让我分散她的注意力。明白了吗？,857,0,-1,
857,0,0,,是的，我明白了。,很好，别让我失望|（她拿起绳子和Amelia说话）,858,1,0,ActorLeftAndCanLeave()
857,0,0,,这太令人兴奋了！,冷静。我不想让Amelia发现|（她拿起绳子和Amelia说话）,858,0,0,ActorLeftAndCanLeave()
857,0,0,,我必须这么做吗？,我们可以在私人房间里讨论这个问题，照我现在说的做。|（她拿起绳子，和Amelia说话）,858,-1,0,ActorLeftAndCanLeave()
860,0,0,,@sroem lhnhml|（对不起，我会帮忙的）,为时已晚。没有你，我也能玩得很开心的|（你听见她站起来走开了）,861,0,-1,NoActor()
860,0,2,,@N'll gmt nhh fhr thnf.|（我会为此找你的）,就凭你么|（你听见她站起来走开了）,861,-1,0,NoActor()
860,0,0,,（别理她）,什么，没有最后一句话？没关系|（你听见她站起来走开了）,861,0,0,NoActor()
861,0,0,,（试着蹭掉眼罩）,（你试着在地板上磨蹭|但带扣马具口塞牢牢固定住了它）,861,0,0,Waiting()
861,0,0,,（拼命挣扎）,（你疯狂地挣扎，但除了胯绳外，没有松动|当你伸腿时，胯绳会绷紧）,861,0,0,Waiting()
861,0,0,,（摸索着绳结）,（你仔细地摸索着，却找不到一个结|你被捆得很巧妙，很紧）,861,0,0,Waiting()
861,0,0,Masochist,（咬住口球）,（口球坚硬无比，你有点高兴|享受它让你下巴疼得多厉害）,861,0,0,Waiting()
861,0,0,!Masochist,（咬住口球）,（口球坚硬无比，你意识到它让你的下巴|疼得厉害，开始无助地呻吟着|）,861,0,0,Waiting()
861,0,0,NippleClamped,（试着将乳夹蹭掉）,（你试着用乳夹摩擦地板，但这只会刺激你疼痛的乳头）,861,0,0,Waiting()
861,0,0,,（等待帮助）,（你躺在那里，浑身酸痛，流着口水，静静地呻吟着。|你可以听到附近有人在忙）,861,0,0,Waiting()
861,0,0,,@HMLP,（你大喊大叫，直到俱乐部安静下来|然后有人笑了，忙碌的噪音又恢复了）,861,0,0,Waiting()
861,0,0,,@BHNHNH,（有人走过来，你感觉她们在打量你）|你这样很不错（她们走开了）,861,0,0,Waiting()
900,0,0,,是的，小姐。,-未完待续-,900,0,0,
9000,0,0,,是的，小姐。,很好，现在站在那边。你知道该怎么办|（她开始和Amelia说话）,910,0,0,NoLeave()
900,0,0,,你确定这是个好主意吗？,是的。别违抗我，否则你会受到纪律处分的。,900,0,0,
900,0,0,PlayerWasPlugged,我可以拔下肛塞吗？,不，如果我检查一下，它最好还在里面。,900,0,0,
900,0,0,,我需要先做点别的。,好吧，但要快点。|你准备好了吗？,900,0,0,
910,0,0,,听她们说。,（Lucy正在谈论一个她称之为“索默维尔弓结”的结|她不停地瞥你一眼）,910,0,0,
910,0,0,,（抓住Amelia）,（你让Amelia措手不及，把她的手臂拉到身后|Heather迅速用绳子把她捆了起来。,920,0,0,
910,0,0,,Amelia|你应该知道她是Heather。,什么！,910,,,
920,0,0,,哇，这真的奏效了。,是的，做得很好，防止她挣脱束缚|（你们一起完成了对Amelia的束缚和窒息）,920,,,
920,0,0,,很抱歉Amelia。,（Amelia开始对你大喊大叫，但Heather|很快就把她堵住了嘴，而你也完全控制住了她）,920,,,
999,,,,,,,,,
999,,,,,,,,,
999,,,,,,,,,
999,,,,,,,,,
999,,,,,,,,,
999,,,,,,,,,
999,,,,,,,,,
999,,,,,,,,,
999,,,,,,,,,
999,,,,,,,,,
999,,,,,,,,,
999,,,,,,,,,
999,,,,,,,,,
